1634309100000,59947.49000000,60164.93000000,59880.29000000,60076.44000000,5.13490500,1634309999999,308005.20678132,201,2.71929600,163131.22936562,0
1634310000000,60118.48000000,60118.48000000,59712.45000000,59856.00000000,8.20434500,1634310899999,491579.41975954,238,1.58287300,94803.51494354,0
1634310900000,59885.95000000,59915.20000000,59664.22000000,59701.17000000,4.05151000,1634311799999,242263.20626188,178,2.15384000,128742.25069110,0
1634311800000,59767.00000000,60106.04000000,59705.05000000,60028.91000000,9.66406200,1634312699999,579100.90910106,380,6.00656900,359871.44516300,0
1634312700000,60000.70000000,60073.98000000,59890.14000000,60026.25000000,5.59755600,1634313599999,335620.94699955,237,1.90173900,114012.54386282,0
1634313600000,59994.78000000,60411.47000000,59991.17000000,60411.47000000,7.68797100,1634314499999,462947.66367051,458,3.67272500,221209.59063335,0
1634314500000,60396.00000000,60695.49000000,60326.27000000,60532.52000000,9.06506900,1634315399999,548207.65866630,917,3.98079100,240803.79257793,0
1634315400000,60557.41000000,61412.61000000,60557.41000000,61250.00000000,15.01163700,1634316299999,916378.25522193,1617,9.85801400,601889.27269953,0
1634316300000,61250.00000000,61521.53000000,61100.00000000,61454.22000000,11.76916500,1634317199999,721704.29562250,803,6.24589100,383032.13264150,0
1634317200000,61480.14000000,61754.02000000,61285.71000000,61528.26000000,10.08355100,1634318099999,619743.53969383,825,4.37076900,268600.61835978,0
1634318100000,61526.22000000,61566.87000000,61203.89000000,61239.66000000,9.32948800,1634318999999,572529.83143845,449,4.76536600,292432.61393591,0
1634319000000,61206.95000000,61800.00000000,61089.70000000,61755.46000000,9.28764400,1634319899999,569992.64611607,539,5.22955600,321054.14643099,0
1634319900000,61753.43000000,61873.36000000,61622.30000000,61718.20000000,11.38300500,1634320799999,703057.01668804,505,6.95570300,429564.55104286,0
1634320800000,61782.75000000,61782.75000000,61598.30000000,61623.38000000,2.98756200,1634321699999,184354.62397025,267,1.35745200,83794.62544401,0
1634321700000,61595.21000000,61828.98000000,61582.65000000,61813.74000000,6.40763000,1634322599999,395335.09775804,227,4.23581900,261205.16303862,0
1634322600000,61819.34000000,61847.62000000,61618.55000000,61692.77000000,1.52062700,1634323499999,93865.92669409,130,0.75316000,46505.43324050,0
1634323500000,61692.77000000,61692.77000000,61533.55000000,61636.12000000,5.68857100,1634324399999,350394.53013054,161,0.47089100,28994.94865682,0
1634324400000,61647.68000000,61677.33000000,61302.61000000,61370.98000000,2.16908000,1634325299999,133195.01787459,226,0.98354000,60358.59532471,0
1634325300000,61383.35000000,61466.92000000,61358.51000000,61404.37000000,3.01240700,1634326199999,184954.65491254,110,1.82425000,111993.67323165,0
1634326200000,61419.33000000,61419.33000000,61228.30000000,61263.36000000,1.75007200,1634327099999,107345.85011148,145,0.57144900,35045.03592871,0
1634327100000,61263.36000000,61483.90000000,61239.00000000,61442.94000000,2.18980600,1634327999999,134377.19554273,129,0.81101600,49790.60181567,0
1634328000000,61461.55000000,61469.97000000,61258.92000000,61415.04000000,1.23710800,1634328899999,75959.52273950,64,0.75688400,46495.91511876,0
1634328900000,61400.81000000,62921.75000000,61044.73000000,62463.73000000,93.82511300,1634329799999,5825189.74051749,4781,53.84003400,3342099.65319842,0
1634329800000,62455.26000000,62522.58000000,61677.52000000,62268.30000000,22.79288400,1634330699999,1414221.04695472,1208,10.03220400,622753.49228212,0
1634330700000,62258.04000000,62568.27000000,62237.30000000,62547.46000000,4.23846800,1634331599999,264393.14533121,377,2.44221600,152325.08623320,0
1634331600000,62543.44000000,62558.30000000,62050.43000000,62077.67000000,8.83841500,1634332499999,550705.25035924,449,4.39922800,274044.50493555,0
1634332500000,62063.38000000,62143.13000000,61424.17000000,61442.76000000,6.76327300,1634333399999,418555.24255793,574,2.15062600,133254.37214516,0
1634333400000,61624.91000000,61943.50000000,61624.91000000,61716.41000000,0.75386700,1634334299999,46589.66892089,70,0.40439100,25006.78140352,0
1634334300000,61720.03000000,61720.03000000,60700.19000000,61228.51000000,8.10343800,1634335199999,495638.32935571,993,3.83074900,234577.31122945,0
1634335200000,61211.04000000,61505.88000000,61211.04000000,61399.38000000,3.79476200,1634336099999,232953.39729357,295,1.59415100,97897.01550611,0
1634336100000,61396.32000000,61561.82000000,61239.59000000,61282.92000000,2.54804200,1634336999999,156263.16375862,175,1.46392600,89778.95367369,0
1634337000000,61282.92000000,61485.59000000,61274.81000000,61357.50000000,4.16842400,1634337899999,255986.97617615,174,2.73449500,167947.29825063,0
1634337900000,61388.36000000,61467.15000000,61285.71000000,61302.91000000,3.07400600,1634338799999,188769.58065489,132,2.60144700,159768.54300161,0
1634338800000,61288.77000000,61288.77000000,60937.75000000,60984.52000000,1.71565600,1634339699999,104714.87026616,170,0.71152900,43431.16115541,0
1634339700000,60946.48000000,61377.75000000,60946.48000000,61354.71000000,1.76344200,1634340599999,107978.95505242,122,1.12613200,68968.89742990,0
1634340600000,61354.71000000,61622.11000000,61318.64000000,61510.79000000,2.37888800,1634341499999,146208.47402211,124,1.12401800,69084.55794212,0
1634341500000,61466.45000000,61807.29000000,61428.57000000,61692.71000000,2.16153900,1634342399999,133187.13063243,165,1.48156000,91297.18711037,0
1634342400000,61705.90000000,61766.69000000,61324.63000000,61397.98000000,5.99155400,1634343299999,368616.14976986,327,2.42747600,149385.46783635,0
